lead_id,age,education,occupation,city,course_enquiry,lead_source,website_visits,course_page_views,pricing_page_views,brochure_downloaded,email_opens,email_clicks,whatsapp_responses,calls_answered,followup_count,webinar_attended,demo_attended,video_watches,days_since_last_activity,purchased_within_30_days,purchased_course
108593,25,Bachelor,Student,Hyderabad,Business Analytics,Instagram,8,2,2.0,0,5,2,1,1,2,0,0,3,4.6,1,Business Analytics
108594,24,Master,Job Seeker,Bengaluru,Finance,Google,7,4,0.0,0,2,1,0,0,3,0,0,2,8.0,0,No Purchase
108595,24,Master,Job Seeker,Delhi,Data Science,Organic,11,8,2.0,1,9,2,4,4,6,0,0,4,19.0,0,No Purchase
108596,24,Bachelor,Job Seeker,Delhi,Digital Marketing,Google,1,0,0.0,0,1,0,0,0,0,0,0,0,12.7,0,No Purchase
108597,25,Diploma,Job Seeker,Other,Business Analytics,Google,16,7,4.0,1,7,3,4,3,4,1,0,5,8.8,0,No Purchase
108598,28,Bachelor,Student,Kolkata,Business Analytics,Organic,11,4,1.0,0,6,3,2,1,2,0,0,2,2.8,0,No Purchase
108599,26,Bachelor,Student,Chennai,Data Science,Referral,0,1,0.0,0,0,2,0,0,0,0,0,0,14.1,0,No Purchase
108600,24,Bachelor,Working Professional,Lucknow,Business Analytics,Facebook,8,2,0.0,0,3,1,0,0,3,0,1,1,14.0,0,No Purchase
108601,27,High School,Student,Pune,Data Science,Google,7,8,1.0,0,4,1,1,1,4,0,1,2,5.2,0,No Purchase
108602,29,Bachelor,Working Professional,Chennai,Business Analytics,Google,7,5,0.0,0,4,0,2,0,3,0,0,0,38.3,0,No Purchase
108603,22,Bachelor,Student,Lucknow,Digital Marketing,Facebook,9,4,1.0,1,4,1,2,0,3,0,1,2,10.5,0,No Purchase
108604,25,Bachelor,Student,Mumbai,Data Science,Referral,19,8,3.0,1,9,3,4,2,5,0,1,6,12.0,1,Data Science
108605,31,Bachelor,Working Professional,Mumbai,Data Science,Organic,6,5,0.0,1,4,1,2,1,2,0,0,2,19.5,0,No Purchase
108606,19,Bachelor,Student,Pune,Data Science,Referral,4,1,0.0,0,2,0,1,2,1,0,0,2,9.0,0,No Purchase
108607,34,Bachelor,Self Employed,Delhi,Data Science,Facebook,13,10,2.0,1,8,1,3,1,3,0,0,4,3.7,0,No Purchase
108608,18,Bachelor,Student,Chennai,Data Science,Google,2,3,1.0,0,1,0,0,0,0,0,0,0,7.6,0,No Purchase
108609,23,Diploma,Self Employed,Lucknow,Business Analytics,Google,13,4,2.0,1,5,1,2,4,2,1,0,7,19.1,1,Business Analytics
108610,20,High School,Student,Lucknow,Data Science,Referral,10,6,1.0,0,8,2,3,2,2,0,1,4,4.3,1,Data Science
108611,36,Master,Job Seeker,Bengaluru,Business Analytics,Instagram,14,6,3.0,1,6,3,5,3,4,0,0,7,33.5,0,No Purchase
108612,22,Bachelor,Working Professional,Mumbai,Data Science,Google,8,4,3.0,0,6,2,2,1,3,0,0,2,1.0,1,Data Science
108613,22,Bachelor,Student,Other,Accounting,Instagram,10,2,2.0,0,4,1,1,1,4,1,0,2,36.1,0,No Purchase
108614,23,Bachelor,Student,Other,Digital Marketing,Organic,7,3,3.0,0,4,1,3,0,4,0,0,1,14.9,0,No Purchase
108615,25,Bachelor,Student,Bengaluru,Finance,Google,14,8,3.0,1,8,3,4,2,5,0,0,6,6.5,1,Finance
108616,23,Bachelor,Job Seeker,Jaipur,Finance,Google,9,4,2.0,0,3,1,2,2,5,0,0,4,2.8,1,Finance
108617,24,High School,Student,Jaipur,Digital Marketing,Referral,12,4,2.0,0,3,0,4,0,2,0,0,2,4.5,0,No Purchase
108618,18,Bachelor,Student,Bengaluru,Data Science,Referral,6,4,3.0,0,4,1,2,1,3,0,0,3,10.7,1,Data Science
108619,25,Bachelor,Working Professional,Bengaluru,Finance,Google,8,4,2.0,1,4,2,1,2,3,0,0,4,4.8,1,Finance
108620,25,High School,Working Professional,Other,Digital Marketing,Referral,8,6,0.0,0,2,0,5,0,2,0,0,5,4.4,0,No Purchase
108621,30,Bachelor,Student,Kolkata,Finance,Referral,4,1,1.0,0,3,0,0,0,2,0,0,3,10.6,0,No Purchase
108622,32,Diploma,Student,Pune,Data Science,Google,4,2,2.0,0,1,0,0,0,5,0,0,2,7.4,0,No Purchase
108623,24,High School,Working Professional,Other,Data Science,Organic,4,1,0.0,0,3,1,0,0,3,0,0,1,27.0,0,No Purchase
108624,29,Bachelor,Student,Jaipur,Digital Marketing,Google,10,3,1.0,0,2,4,1,0,2,0,0,4,17.7,0,No Purchase
108625,19,Master,Working Professional,Delhi,Business Analytics,Organic,5,2,2.0,0,5,0,0,0,4,0,0,2,18.4,0,No Purchase
108626,29,Diploma,,Hyderabad,Data Science,Instagram,7,5,2.0,1,4,1,1,0,2,0,0,3,10.9,1,Data Science
108627,22,Bachelor,Self Employed,Jaipur,Accounting,Instagram,6,4,1.0,0,3,0,4,0,4,0,0,3,3.3,0,No Purchase
108628,19,High School,Working Professional,Delhi,Data Science,Organic,7,2,1.0,0,4,1,2,2,6,0,1,6,10.5,0,No Purchase
108629,24,Bachelor,Working Professional,Delhi,Business Analytics,Organic,5,0,1.0,0,2,0,0,1,2,0,0,1,14.0,0,No Purchase
108630,32,Bachelor,Job Seeker,Jaipur,Business Analytics,Instagram,12,7,4.0,0,10,4,3,2,3,1,1,5,11.7,1,Business Analytics
108631,26,Bachelor,Self Employed,Lucknow,Finance,LinkedIn,10,5,2.0,1,4,2,2,2,3,1,0,3,9.2,0,No Purchase
108632,32,Bachelor,Job Seeker,Mumbai,Data Science,Instagram,10,4,2.0,1,4,2,1,2,2,0,1,5,20.6,1,Data Science
108633,21,Bachelor,Working Professional,Mumbai,Accounting,Facebook,10,5,2.0,0,4,3,2,2,3,0,0,5,1.6,0,No Purchase
108634,30,Bachelor,Job Seeker,Lucknow,Accounting,Google,5,2,3.0,0,3,0,1,0,3,0,0,1,7.4,0,No Purchase
108635,22,High School,Student,Mumbai,Accounting,Google,6,2,0.0,0,1,2,0,0,1,0,0,5,11.8,0,No Purchase
108636,26,Diploma,Job Seeker,Mumbai,Finance,Organic,10,3,4.0,0,5,0,0,1,5,0,1,2,10.9,0,No Purchase
108637,26,Bachelor,Working Professional,Jaipur,Data Science,Instagram,6,1,2.0,0,3,0,0,0,1,0,0,1,6.1,0,No Purchase
108638,28,Bachelor,Working Professional,Lucknow,Data Science,Facebook,6,3,2.0,0,3,0,1,1,2,0,0,2,6.0,0,No Purchase
108639,26,High School,Job Seeker,Bengaluru,Digital Marketing,Organic,13,8,6.0,0,8,5,4,2,5,0,0,6,2.3,1,Digital Marketing
108640,21,Bachelor,Working Professional,Chennai,Accounting,Google,10,3,1.0,0,3,2,2,2,2,1,0,5,1.4,1,Accounting
108641,29,Bachelor,Working Professional,Hyderabad,Data Science,Referral,14,5,2.0,1,9,4,3,2,5,0,0,6,1.0,0,No Purchase
108642,34,Bachelor,Self Employed,Bengaluru,Business Analytics,Instagram,14,7,2.0,0,7,3,4,2,3,0,0,4,17.6,1,Business Analytics
108643,22,Master,Working Professional,Other,Business Analytics,Organic,3,1,2.0,0,2,0,2,2,1,0,0,1,15.7,0,No Purchase
108644,18,Bachelor,Student,Pune,Business Analytics,Instagram,7,4,1.0,0,2,2,3,1,5,0,0,2,18.1,0,No Purchase
108645,27,Bachelor,Student,Chennai,Accounting,LinkedIn,9,1,1.0,0,2,0,1,1,2,0,0,1,37.3,0,No Purchase
108646,23,Bachelor,Working Professional,Bengaluru,Accounting,Instagram,10,6,4.0,0,6,2,3,3,4,1,1,3,11.6,1,Accounting
108647,24,High School,Student,Hyderabad,Accounting,Google,11,4,4.0,0,6,2,2,1,3,0,0,3,0.3,1,Accounting
108648,28,Bachelor,Working Professional,Bengaluru,Data Science,Referral,15,5,4.0,1,6,3,4,2,6,1,0,4,7.7,1,Data Science
108649,23,Master,Job Seeker,Hyderabad,Digital Marketing,Google,13,5,1.0,0,3,1,1,2,2,0,0,5,14.3,1,Digital Marketing
108650,24,Bachelor,Student,Chennai,Accounting,Google,10,7,2.0,0,5,3,6,3,2,0,0,3,8.6,1,Accounting
108651,24,Master,Self Employed,Lucknow,Accounting,Facebook,7,2,2.0,0,1,1,0,1,3,0,0,2,4.7,0,No Purchase
108652,32,Bachelor,Working Professional,Lucknow,Digital Marketing,Instagram,3,1,3.0,0,0,0,0,0,1,0,0,0,15.0,0,No Purchase
108653,25,Bachelor,Self Employed,Delhi,Finance,Referral,10,5,2.0,0,5,1,2,1,2,0,0,4,17.7,0,No Purchase
108654,19,High School,Student,Pune,Digital Marketing,Organic,8,3,1.0,0,3,1,1,1,5,0,1,3,11.3,0,No Purchase
108655,19,Master,Working Professional,Bengaluru,Data Science,LinkedIn,9,3,1.0,1,3,1,1,2,3,0,0,2,19.2,0,No Purchase
108656,26,Bachelor,Working Professional,Pune,Business Analytics,Instagram,13,5,4.0,1,7,3,4,1,4,0,0,5,7.2,0,No Purchase
108657,19,Diploma,Job Seeker,Jaipur,Business Analytics,Facebook,8,8,2.0,0,5,3,3,2,4,0,0,3,9.6,1,Business Analytics
108658,18,Bachelor,Self Employed,Lucknow,Accounting,Organic,9,4,4.0,0,4,2,3,2,3,0,1,3,4.2,1,Accounting
108659,28,Bachelor,Job Seeker,Bengaluru,Finance,Referral,13,4,4.0,1,7,3,2,1,3,0,0,3,13.3,0,No Purchase
108660,28,Master,Student,Kolkata,Finance,Instagram,9,3,1.0,0,4,0,3,0,1,0,0,3,12.3,0,No Purchase
108661,23,Bachelor,Student,Delhi,Business Analytics,Google,6,8,0.0,0,4,1,0,1,3,0,0,2,9.4,1,Business Analytics
108662,26,Master,Working Professional,Mumbai,Finance,Google,11,5,4.0,0,6,2,4,3,4,0,0,7,29.0,1,Finance
108663,26,Bachelor,Student,Mumbai,Business Analytics,Google,7,5,1.0,0,4,1,1,3,4,0,0,3,35.3,0,No Purchase
108664,28,Bachelor,Self Employed,Bengaluru,Finance,Referral,10,3,1.0,1,5,2,3,2,3,0,0,3,8.9,1,Finance
108665,28,Bachelor,Working Professional,Hyderabad,Business Analytics,Facebook,3,0,0.0,0,3,2,0,0,2,0,0,0,28.6,0,No Purchase
108666,18,High School,Job Seeker,Bengaluru,Finance,Instagram,10,2,4.0,0,4,3,3,2,3,1,0,4,15.4,1,Finance
108667,24,High School,Self Employed,Chennai,Accounting,LinkedIn,10,6,1.0,0,5,1,3,2,5,1,0,2,21.4,0,No Purchase
108668,28,Master,Student,Mumbai,Data Science,Facebook,3,2,0.0,0,1,2,3,0,2,0,0,0,2.9,0,No Purchase
108669,23,Master,Student,Pune,Business Analytics,LinkedIn,9,7,3.0,1,4,1,6,1,2,0,0,4,9.1,0,No Purchase
108670,25,Master,Working Professional,Bengaluru,Accounting,Instagram,8,5,1.0,0,4,0,0,0,1,0,0,2,8.3,0,No Purchase
108671,29,High School,Job Seeker,Bengaluru,Accounting,Referral,0,0,0.0,0,1,0,0,0,1,0,0,0,21.6,0,No Purchase
108672,25,Diploma,Working Professional,Hyderabad,Data Science,Instagram,5,2,0.0,0,4,1,0,0,1,0,0,4,8.5,0,No Purchase
108673,33,Master,Student,Mumbai,Digital Marketing,LinkedIn,10,7,6.0,0,7,2,2,2,3,1,0,4,14.0,1,Digital Marketing
108674,31,High School,Working Professional,Bengaluru,Finance,Instagram,4,0,1.0,0,2,2,0,0,2,0,1,2,28.1,0,No Purchase
108675,24,Bachelor,Student,Kolkata,Finance,Google,17,7,5.0,0,9,3,5,2,5,0,1,8,4.3,1,Finance
108676,24,Bachelor,Student,Bengaluru,Finance,Referral,9,4,2.0,1,6,2,1,1,2,0,0,4,3.2,0,No Purchase
108677,18,Master,Self Employed,Kolkata,Accounting,Instagram,13,10,3.0,0,8,4,5,2,5,0,0,7,12.4,1,Accounting
108678,23,Bachelor,Student,Mumbai,Digital Marketing,Organic,10,1,1.0,0,2,0,1,2,1,0,0,1,14.0,0,No Purchase
108679,18,Diploma,Student,Kolkata,Finance,Google,3,2,1.0,1,2,0,0,0,4,0,0,2,6.1,0,No Purchase
108680,26,Bachelor,Student,Mumbai,Business Analytics,Google,6,7,1.0,0,2,0,1,1,3,0,1,1,13.0,0,No Purchase
108681,26,High School,Job Seeker,Other,Data Science,Google,4,3,0.0,0,3,0,0,0,2,0,0,5,16.8,0,No Purchase
108682,28,Bachelor,Student,Mumbai,Accounting,Instagram,7,6,1.0,0,2,0,2,1,3,0,0,2,21.7,0,No Purchase
108683,32,Bachelor,Student,Other,Digital Marketing,Organic,13,6,3.0,0,7,4,5,2,4,0,0,6,0.1,1,Digital Marketing
108684,25,Bachelor,Student,Mumbai,Business Analytics,LinkedIn,8,5,1.0,0,3,1,1,0,1,0,0,4,8.5,0,No Purchase
108685,36,Bachelor,Working Professional,Kolkata,Finance,LinkedIn,3,3,4.0,0,1,0,0,0,1,0,0,0,9.1,1,Finance
108686,26,Diploma,Student,Bengaluru,Digital Marketing,LinkedIn,9,3,1.0,0,4,4,2,1,3,0,0,5,6.7,0,No Purchase
108687,18,High School,Job Seeker,Delhi,Digital Marketing,Instagram,15,6,4.0,0,6,2,3,1,4,0,0,3,16.4,1,Digital Marketing
108688,22,Master,Job Seeker,Delhi,Business Analytics,Referral,0,1,0.0,0,1,0,0,0,0,0,0,1,12.0,0,No Purchase
108689,23,Bachelor,Working Professional,Mumbai,Business Analytics,Instagram,3,3,0.0,0,1,0,0,1,2,0,0,0,19.5,0,No Purchase
108690,28,Bachelor,Student,Bengaluru,Finance,Organic,9,5,1.0,0,4,1,1,1,3,1,0,5,6.5,0,No Purchase
108691,20,Bachelor,Working Professional,Pune,Business Analytics,LinkedIn,2,1,0.0,0,2,0,1,0,0,0,0,2,17.9,0,No Purchase
108692,24,Master,Student,Hyderabad,Business Analytics,Google,11,5,3.0,0,3,1,1,1,2,0,0,1,16.7,1,Business Analytics
108693,24,Bachelor,Student,Chennai,Finance,Facebook,14,6,3.0,1,8,3,3,2,4,0,0,5,0.1,1,Finance
108694,23,High School,Job Seeker,Delhi,Digital Marketing,Facebook,9,5,1.0,0,3,0,0,0,2,0,0,3,27.9,0,No Purchase
108695,29,Bachelor,Student,Chennai,Finance,LinkedIn,11,6,2.0,0,4,1,2,2,2,0,0,6,6.8,0,No Purchase
108696,28,Bachelor,Student,Lucknow,Data Science,LinkedIn,7,5,2.0,1,5,1,1,3,3,0,0,3,2.3,0,No Purchase
108697,31,Bachelor,Student,Mumbai,Data Science,Organic,4,5,1.0,1,3,2,1,0,1,0,0,1,12.8,0,No Purchase
108698,23,Master,Student,Lucknow,Data Science,Organic,8,2,3.0,0,0,0,1,1,1,0,0,2,6.5,0,No Purchase
108699,31,Bachelor,Student,Bengaluru,Accounting,LinkedIn,10,7,3.0,1,7,3,2,2,3,0,0,5,12.7,1,Accounting
108700,18,Master,Student,Hyderabad,Business Analytics,LinkedIn,8,5,2.0,0,3,2,2,2,3,1,0,3,10.8,0,No Purchase
108701,18,Bachelor,Job Seeker,Lucknow,Finance,Google,8,5,2.0,1,4,2,1,1,2,0,0,4,19.9,1,Finance
108702,19,,Student,,Data Science,LinkedIn,6,3,2.0,0,3,1,1,0,2,0,0,2,11.7,0,No Purchase
108703,25,Bachelor,Student,Hyderabad,Finance,Referral,5,3,3.0,1,4,2,2,1,2,0,0,3,7.4,0,No Purchase
108704,31,Bachelor,Self Employed,Bengaluru,Digital Marketing,Instagram,7,6,1.0,0,5,2,2,1,4,0,1,4,10.8,0,No Purchase
108705,22,Diploma,Working Professional,Pune,Finance,Referral,2,3,1.0,0,1,0,0,1,1,0,0,0,6.7,0,No Purchase
108706,23,Bachelor,Job Seeker,Hyderabad,Digital Marketing,Facebook,10,5,2.0,1,8,1,3,1,5,0,0,3,1.4,1,Digital Marketing
108707,24,High School,Working Professional,Other,Data Science,Referral,5,1,1.0,0,2,1,0,0,0,0,0,3,10.1,0,No Purchase
108708,28,Diploma,Student,Lucknow,Accounting,Instagram,15,7,3.0,0,6,3,4,4,5,0,0,6,0.1,1,Accounting
108709,23,Master,Student,Delhi,Digital Marketing,Organic,11,6,1.0,0,5,1,5,1,3,0,0,5,10.4,1,Digital Marketing
108710,22,High School,Job Seeker,Bengaluru,Digital Marketing,Organic,8,3,2.0,0,5,2,2,2,4,0,0,5,8.3,0,No Purchase
108711,18,Bachelor,Job Seeker,Pune,Digital Marketing,Google,2,0,0.0,0,0,2,1,1,0,0,0,0,12.9,0,No Purchase
108712,22,Bachelor,Working Professional,Kolkata,Business Analytics,Organic,12,6,2.0,0,5,2,2,1,3,0,0,3,3.4,0,No Purchase
108713,31,Bachelor,Working Professional,Mumbai,Data Science,Referral,8,6,3.0,1,2,1,1,0,2,0,1,2,6.1,0,No Purchase
108714,25,Master,Working Professional,Lucknow,Accounting,Organic,9,6,4.0,0,7,2,2,2,4,0,0,3,18.1,0,No Purchase
108715,21,Bachelor,Student,Chennai,Finance,Organic,8,4,2.0,0,4,1,0,0,3,0,0,0,7.6,1,Finance
108716,31,Bachelor,Student,Delhi,Business Analytics,LinkedIn,1,0,0.0,0,0,0,1,0,1,0,0,2,14.2,0,No Purchase
108717,22,Diploma,Self Employed,Delhi,Accounting,Organic,14,7,3.0,0,8,2,3,3,5,0,0,4,4.1,1,Accounting
108718,32,Bachelor,Student,Chennai,Digital Marketing,Facebook,8,8,1.0,0,6,1,1,1,4,0,0,3,13.6,0,No Purchase
108719,32,Bachelor,Student,Kolkata,Business Analytics,Instagram,6,4,1.0,0,2,1,0,1,2,0,0,2,10.2,0,No Purchase
108720,25,Bachelor,Working Professional,Bengaluru,Data Science,Referral,13,9,,1,7,5,4,2,3,0,0,5,21.4,1,Data Science
108721,18,Bachelor,Student,Mumbai,Finance,Facebook,7,4,1.0,0,2,2,2,2,1,0,0,2,20.3,0,No Purchase
108722,36,Bachelor,Self Employed,Mumbai,Finance,Facebook,13,5,3.0,0,4,4,4,1,6,0,0,5,6.3,0,No Purchase
108723,27,Diploma,Student,Bengaluru,Data Science,Organic,4,0,0.0,0,2,0,0,0,1,0,0,1,23.2,0,No Purchase
108724,23,Diploma,Job Seeker,Chennai,Accounting,LinkedIn,6,2,2.0,0,2,1,0,0,3,0,0,4,5.2,0,No Purchase
108725,30,Master,Student,Mumbai,Finance,Facebook,7,2,1.0,0,3,0,0,1,1,0,0,2,19.3,0,No Purchase
108726,29,Bachelor,Student,Lucknow,Data Science,Google,2,3,0.0,0,1,0,3,1,5,0,0,2,18.0,0,No Purchase
108727,32,Bachelor,Working Professional,Bengaluru,Data Science,Organic,5,5,1.0,0,5,0,1,1,1,0,0,1,10.2,0,No Purchase
108728,22,Bachelor,Job Seeker,Lucknow,Data Science,Google,10,2,1.0,0,3,2,3,1,5,1,0,4,21.6,0,No Purchase
108729,27,Master,Student,Other,Finance,Facebook,7,5,2.0,0,4,1,3,1,2,1,0,2,1.1,0,No Purchase
108730,19,Master,Student,Mumbai,Accounting,Instagram,6,8,2.0,0,4,1,2,1,3,0,0,4,2.2,1,Accounting
108731,28,Diploma,Student,Other,Data Science,Instagram,3,1,2.0,0,2,1,0,0,1,0,0,3,20.2,0,No Purchase
108732,25,Master,Student,Kolkata,Business Analytics,Referral,12,8,3.0,0,8,5,2,2,5,0,0,5,8.4,1,Business Analytics
108733,26,Bachelor,Job Seeker,Jaipur,Data Science,Organic,6,1,0.0,0,3,0,0,0,1,0,0,4,12.9,0,No Purchase
108734,24,Bachelor,Self Employed,Bengaluru,Data Science,Organic,10,2,5.0,0,5,1,2,1,2,0,0,4,41.2,0,No Purchase
108735,24,Master,Working Professional,Jaipur,Finance,Facebook,6,2,2.0,0,3,2,1,0,4,0,1,3,33.8,0,No Purchase
108736,21,Bachelor,Student,Hyderabad,Data Science,Organic,5,2,1.0,1,1,0,0,0,1,0,0,3,10.9,0,No Purchase
108737,29,Diploma,Working Professional,Mumbai,Business Analytics,Organic,3,0,0.0,1,0,0,0,0,0,0,0,1,9.9,0,No Purchase
108738,32,Bachelor,Working Professional,Other,Digital Marketing,Facebook,7,2,2.0,0,4,1,1,1,1,0,1,5,13.8,0,No Purchase
108739,22,Master,Student,Other,Finance,Instagram,6,6,0.0,0,2,3,1,0,4,1,0,4,9.6,0,No Purchase
108740,28,High School,Student,Mumbai,Business Analytics,Facebook,8,2,2.0,0,8,1,3,2,5,1,1,5,11.5,1,Business Analytics
108741,27,Bachelor,Working Professional,Hyderabad,Accounting,Organic,18,7,6.0,0,10,4,7,3,5,0,1,6,5.9,1,Accounting
108742,25,Bachelor,Job Seeker,Other,Digital Marketing,Organic,11,4,1.0,0,4,2,2,1,4,1,0,3,11.8,0,No Purchase
108743,18,Bachelor,Student,Pune,Finance,Organic,9,3,3.0,0,8,1,4,1,3,0,0,5,6.0,1,Finance
108744,18,Bachelor,Job Seeker,Hyderabad,Data Science,LinkedIn,4,8,1.0,0,1,0,2,0,2,0,0,1,12.8,0,No Purchase
108745,21,Bachelor,Job Seeker,Mumbai,Finance,LinkedIn,8,3,2.0,0,3,1,3,2,2,0,0,2,12.9,1,Finance
108746,18,Bachelor,Self Employed,Bengaluru,Finance,LinkedIn,7,6,2.0,1,3,0,3,0,3,0,0,2,30.3,0,No Purchase
108747,32,Bachelor,Self Employed,Hyderabad,Business Analytics,Organic,6,6,1.0,0,2,0,1,2,3,0,0,1,12.6,0,No Purchase
108748,27,Master,Student,Kolkata,Data Science,LinkedIn,6,1,3.0,0,4,0,1,0,3,0,0,2,5.8,0,No Purchase
108749,25,Bachelor,Student,Hyderabad,Data Science,Facebook,11,4,2.0,1,4,2,3,1,3,0,0,2,7.2,1,Data Science
108750,18,High School,Job Seeker,Chennai,Accounting,Google,3,2,3.0,0,1,0,1,2,1,0,0,1,22.2,0,No Purchase
108751,18,Bachelor,Job Seeker,Delhi,Accounting,Organic,6,3,1.0,1,2,0,0,2,2,0,1,2,18.4,0,No Purchase
108752,25,Bachelor,Student,Kolkata,Accounting,Google,15,7,2.0,0,9,4,2,3,5,0,0,6,0.1,1,Accounting
108753,35,High School,Working Professional,Delhi,Finance,Facebook,15,7,2.0,0,9,2,3,2,3,1,1,5,2.8,1,Finance
108754,22,Bachelor,Job Seeker,Chennai,Finance,LinkedIn,5,5,1.0,0,1,0,2,0,1,0,1,0,4.3,0,No Purchase
108755,29,Bachelor,Student,Lucknow,Data Science,Organic,8,8,2.0,0,5,2,2,1,3,1,1,5,4.2,1,Data Science
108756,23,Diploma,Student,Kolkata,Digital Marketing,Instagram,2,0,0.0,0,1,0,0,0,3,0,0,0,11.5,0,No Purchase
108757,25,Bachelor,Student,Mumbai,Finance,Instagram,9,4,1.0,0,6,0,0,0,2,0,0,2,9.9,0,No Purchase
108758,31,Bachelor,Student,Lucknow,Business Analytics,Referral,3,1,1.0,0,1,1,0,0,0,0,0,2,26.8,0,No Purchase
108759,23,Bachelor,Working Professional,Delhi,Accounting,Organic,7,2,1.0,0,2,0,1,0,2,0,0,2,37.1,0,No Purchase
108760,22,Master,Student,Delhi,Business Analytics,Organic,6,4,2.0,0,4,1,1,2,1,0,0,3,9.6,0,No Purchase
108761,32,High School,Job Seeker,Lucknow,Business Analytics,Organic,3,3,0.0,0,3,0,0,0,2,0,0,1,7.6,0,No Purchase
108762,25,Bachelor,Student,Mumbai,Accounting,Google,6,4,0.0,0,3,4,1,0,2,0,1,2,7.2,0,No Purchase
108763,30,Bachelor,Job Seeker,Hyderabad,Digital Marketing,Organic,5,0,3.0,0,4,0,0,0,2,0,0,2,17.7,0,No Purchase
108764,22,Bachelor,Student,Other,Data Science,Organic,11,2,3.0,1,3,1,1,2,4,0,1,3,0.7,1,Data Science
108765,32,,Job Seeker,Mumbai,Data Science,Facebook,7,3,3.0,0,5,1,2,3,3,0,0,4,14.3,0,No Purchase
108766,26,High School,Student,Lucknow,Digital Marketing,LinkedIn,10,8,3.0,0,4,2,5,2,3,0,0,4,6.9,1,Digital Marketing
108767,27,Diploma,Working Professional,Pune,Data Science,Facebook,5,0,2.0,0,0,0,0,1,2,0,0,2,16.5,0,No Purchase
108768,26,Bachelor,Student,Bengaluru,Digital Marketing,Google,11,8,2.0,0,6,2,3,1,6,0,0,3,1.2,1,Digital Marketing
108769,22,Diploma,Working Professional,Hyderabad,Data Science,Google,10,6,2.0,1,5,3,3,2,3,1,0,4,8.2,0,No Purchase
108770,25,Bachelor,Student,Bengaluru,Data Science,Facebook,5,3,1.0,0,5,0,0,0,3,0,0,3,8.0,0,No Purchase
108771,23,Bachelor,Student,Lucknow,Finance,Referral,8,2,0.0,0,1,1,1,0,1,0,1,1,20.1,0,No Purchase
108772,30,High School,,Lucknow,Business Analytics,LinkedIn,8,4,1.0,1,3,2,4,1,5,0,0,3,1.1,1,Business Analytics
108773,24,Bachelor,Student,Bengaluru,Digital Marketing,Facebook,9,5,3.0,1,6,3,3,3,4,1,1,3,3.4,1,Digital Marketing
108774,18,Master,Self Employed,Chennai,Digital Marketing,Referral,2,1,0.0,0,1,0,1,0,0,0,0,1,8.3,0,No Purchase
108775,18,Diploma,Working Professional,Pune,Digital Marketing,Organic,8,2,0.0,0,4,0,1,0,4,0,0,2,7.3,0,No Purchase
108776,18,Bachelor,Student,Kolkata,Business Analytics,Organic,11,4,1.0,1,6,1,1,3,4,0,1,5,4.2,0,No Purchase
108777,28,High School,Self Employed,Delhi,Data Science,LinkedIn,9,3,2.0,1,5,1,2,1,3,0,0,2,34.4,0,No Purchase
108778,19,Master,Student,Bengaluru,Business Analytics,Referral,8,3,2.0,1,2,1,1,2,4,0,0,3,9.2,1,Business Analytics
108779,27,,Job Seeker,Bengaluru,Finance,LinkedIn,3,2,0.0,0,0,0,1,0,2,0,0,0,18.0,0,No Purchase
108780,26,Bachelor,Student,Pune,Accounting,Organic,7,3,0.0,1,2,1,2,2,2,0,0,5,33.8,0,No Purchase
108781,25,Bachelor,Working Professional,Mumbai,Business Analytics,Google,4,2,0.0,0,3,0,0,0,2,0,0,3,14.1,0,No Purchase
108782,27,Bachelor,Job Seeker,Pune,Business Analytics,Instagram,5,0,0.0,0,4,1,2,1,2,0,0,3,14.0,0,No Purchase
108783,26,Bachelor,Student,Other,Accounting,Facebook,12,4,4.0,0,7,3,3,2,8,0,1,5,13.5,1,Accounting
108784,18,High School,Working Professional,Delhi,Accounting,Organic,9,3,2.0,0,4,2,0,0,4,0,0,2,17.5,1,Accounting
108785,23,High School,Student,Hyderabad,Finance,Instagram,3,4,0.0,0,3,2,1,1,2,0,0,3,8.6,0,No Purchase
108786,27,Diploma,Working Professional,Mumbai,Data Science,Facebook,12,8,4.0,0,6,4,4,5,6,0,1,4,0.1,1,Data Science
108787,33,Bachelor,Student,Pune,Accounting,Instagram,7,5,2.0,0,5,3,3,1,3,0,0,4,6.4,0,No Purchase
108788,33,Master,Student,Bengaluru,Digital Marketing,Instagram,9,3,2.0,0,2,1,1,2,4,0,0,5,20.2,0,No Purchase
108789,18,High School,Student,Jaipur,Finance,Instagram,7,5,2.0,0,4,2,1,0,2,0,0,3,40.9,0,No Purchase
108790,23,Master,Working Professional,Bengaluru,Data Science,LinkedIn,8,3,0.0,0,3,2,0,0,1,0,0,1,23.4,0,No Purchase
108791,18,Bachelor,Self Employed,Other,Accounting,LinkedIn,4,1,3.0,0,2,1,0,0,2,0,0,3,14.6,0,No Purchase
108792,33,High School,Self Employed,Delhi,Data Science,Organic,7,1,0.0,0,3,1,0,0,1,0,0,2,20.0,0,No Purchase
108793,30,High School,Working Professional,Lucknow,Finance,Google,6,2,0.0,0,5,0,1,0,4,0,0,3,13.8,0,No Purchase
108794,27,Bachelor,Job Seeker,Bengaluru,Digital Marketing,LinkedIn,2,0,0.0,0,0,0,1,1,2,0,0,0,4.5,0,No Purchase
